,Client,Packages,hops,next,start
1151,6,0,2,4,2
1152,7,0,0,4,2
1153,7,0,1,4,2
1154,7,0,2,4,2
1155,201,0,0,4,2
1156,201,0,1,4,2
1157,201,0,2,4,2
1158,202,0,0,4,2
1159,202,0,1,4,2
1160,202,0,2,4,2
1161,203,0,0,4,2
1162,203,0,1,4,2
1163,203,0,2,4,2
1164,204,0,0,4,2
1165,204,0,1,4,2
1166,204,0,2,4,2
1167,205,0,0,4,2
1168,205,0,1,4,2
1169,205,0,2,4,2
1170,206,0,0,4,2
1171,206,0,1,4,2
1172,206,0,2,4,2
1173,207,0,0,4,2
1174,207,0,1,4,2
1175,207,0,2,4,2
1176,1,0,0,5,2
1177,1,0,1,5,2
1178,1,0,2,5,2
1179,2,0,0,5,2
1180,2,0,1,5,2
1181,2,0,2,5,2
1182,3,0,0,5,2
1183,3,0,1,5,2
1184,3,0,2,5,2
1185,4,0,0,5,2
1186,4,0,1,5,2
1187,4,0,2,5,2
1188,5,0,0,5,2
1189,5,0,1,5,2
1190,5,0,2,5,2
1191,6,0,0,5,2
1192,6,0,1,5,2
1193,6,0,2,5,2
1194,7,0,0,5,2
1195,7,0,1,5,2
1196,7,0,2,5,2
1197,201,0,0,5,2
1198,201,0,1,5,2
1199,201,0,2,5,2
1200,202,0,0,5,2
1201,202,0,1,5,2
1202,202,0,2,5,2
1203,203,0,0,5,2
1204,203,0,1,5,2
1205,203,0,2,5,2
1206,204,0,0,5,2
1207,204,0,1,5,2
1208,204,0,2,5,2
1209,205,0,0,5,2
1210,205,0,1,5,2
1211,205,0,2,5,2
1212,206,0,0,5,2
1213,206,0,1,5,2
1214,206,0,2,5,2
1215,207,0,0,5,2
1216,207,0,1,5,2
1217,207,0,2,5,2
1218,1,0,0,6,2
1219,1,0,1,6,2
1220,1,0,2,6,2
1221,2,0,0,6,2
1222,2,0,1,6,2
1223,2,0,2,6,2
1224,3,0,0,6,2
1225,3,0,1,6,2
1226,3,0,2,6,2
1227,4,0,0,6,2
1228,4,0,1,6,2
1229,4,0,2,6,2
1230,5,0,0,6,2
1231,5,0,1,6,2
1232,5,0,2,6,2
1233,6,0,0,6,2
1234,6,0,1,6,2
1235,6,0,2,6,2
1236,7,0,0,6,2
1237,7,0,1,6,2
1238,7,0,2,6,2
1239,201,0,0,6,2
1240,201,0,1,6,2
1241,201,0,2,6,2
1242,202,0,0,6,2
1243,202,0,1,6,2
1244,202,0,2,6,2
1245,203,0,0,6,2
1246,203,0,1,6,2
1247,203,0,2,6,2
1248,204,0,0,6,2
1249,204,0,1,6,2
1250,204,0,2,6,2
1251,205,0,0,6,2
1252,205,0,1,6,2
1253,205,0,2,6,2
1254,206,0,0,6,2
1255,206,0,1,6,2
1256,206,0,2,6,2
1257,207,0,0,6,2
1258,207,0,1,6,2
1259,207,0,2,6,2
1260,1,0,0,7,2
1261,1,0,1,7,2
1262,1,0,2,7,2
1263,2,0,0,7,2
1264,2,0,1,7,2
1265,2,0,2,7,2
1266,3,0,0,7,2
1267,3,0,1,7,2
1268,3,0,2,7,2
1269,4,0,0,7,2
1270,4,0,1,7,2
1271,4,0,2,7,2
1272,5,0,0,7,2
1273,5,0,1,7,2
1274,5,0,2,7,2
1275,6,0,0,7,2
1276,6,0,1,7,2
1277,6,0,2,7,2
1278,7,0,0,7,2
1279,7,0,1,7,2
1280,7,0,2,7,2
1281,201,0,0,7,2
1282,201,0,1,7,2
1283,201,0,2,7,2
1284,202,0,0,7,2
1285,202,0,1,7,2
1286,202,0,2,7,2
1287,203,0,0,7,2
1288,203,0,1,7,2
1289,203,0,2,7,2
1290,204,0,0,7,2
1291,204,0,1,7,2
1292,204,0,2,7,2
1293,205,0,0,7,2
1294,205,0,1,7,2
1295,205,0,2,7,2
1296,206,0,0,7,2
1297,206,0,1,7,2
1298,206,0,2,7,2
1299,207,0,0,7,2
1300,207,0,1,7,2
1301,207,0,2,7,2
1302,1,0,0,201,2
1303,1,0,1,201,2
1304,1,0,2,201,2
1305,2,0,0,201,2
1306,2,0,1,201,2
1307,2,0,2,201,2
1308,3,0,0,201,2
1309,3,0,1,201,2
1310,3,0,2,201,2
1311,4,0,0,201,2
1312,4,0,1,201,2
1313,4,0,2,201,2
1314,5,0,0,201,2
1315,5,0,1,201,2
1316,5,0,2,201,2
1317,6,0,0,201,2
1318,6,0,1,201,2
1319,6,0,2,201,2
1320,7,0,0,201,2
1321,7,0,1,201,2
1322,7,0,2,201,2
1323,201,0,0,201,2
1324,201,0,1,201,2
1325,201,0,2,201,2
1326,202,0,0,201,2
1327,202,0,1,201,2
1328,202,0,2,201,2
1329,203,0,0,201,2
1330,203,0,1,201,2
1331,203,0,2,201,2
1332,204,0,0,201,2
1333,204,0,1,201,2
1334,204,0,2,201,2
1335,205,0,0,201,2
1336,205,0,1,201,2
1337,205,0,2,201,2
1338,206,0,0,201,2
1339,206,0,1,201,2
1340,206,0,2,201,2
1341,207,0,0,201,2
1342,207,0,1,201,2
1343,207,0,2,201,2
1344,1,0,0,202,2
1345,1,0,1,202,2
1346,1,0,2,202,2
1347,2,0,0,202,2
1348,2,0,1,202,2
1349,2,0,2,202,2
1350,3,0,0,202,2
1351,3,0,1,202,2
1352,3,0,2,202,2
1353,4,0,0,202,2
1354,4,0,1,202,2
1355,4,0,2,202,2
1356,5,0,0,202,2
1357,5,0,1,202,2
1358,5,0,2,202,2
1359,6,0,0,202,2
1360,6,0,1,202,2
1361,6,0,2,202,2
1362,7,0,0,202,2
1363,7,0,1,202,2
1364,7,0,2,202,2
1365,201,0,0,202,2
1366,201,0,1,202,2
1367,201,0,2,202,2
1368,202,0,0,202,2
1369,202,0,1,202,2
1370,202,0,2,202,2
1371,203,0,0,202,2
1372,203,0,1,202,2
1373,203,0,2,202,2
1374,204,0,0,202,2
1375,204,0,1,202,2
1376,204,0,2,202,2
1377,205,0,0,202,2
1378,205,0,1,202,2
1379,205,0,2,202,2
1380,206,0,0,202,2
1381,206,0,1,202,2
1382,206,0,2,202,2
1383,207,0,0,202,2
1384,207,0,1,202,2
1385,207,0,2,202,2
1386,1,0,0,203,2
1387,1,0,1,203,2
1388,1,0,2,203,2
1389,2,0,0,203,2
1390,2,0,1,203,2
1391,2,0,2,203,2
1392,3,0,0,203,2
1393,3,0,1,203,2
1394,3,0,2,203,2
1395,4,0,0,203,2
1396,4,0,1,203,2
1397,4,0,2,203,2
1398,5,0,0,203,2
1399,5,0,1,203,2
1400,5,0,2,203,2
1401,6,0,0,203,2
1402,6,0,1,203,2
1403,6,0,2,203,2
1404,7,0,0,203,2
1405,7,0,1,203,2
1406,7,0,2,203,2
1407,201,0,0,203,2
1408,201,0,1,203,2
1409,201,0,2,203,2
1410,202,0,0,203,2
1411,202,0,1,203,2
1412,202,0,2,203,2
1413,203,0,0,203,2
1414,203,0,1,203,2
1415,203,0,2,203,2
1416,204,0,0,203,2
1417,204,0,1,203,2
1418,204,0,2,203,2
1419,205,0,0,203,2
1420,205,0,1,203,2
1421,205,0,2,203,2
1422,206,0,0,203,2
1423,206,0,1,203,2
1424,206,0,2,203,2
1425,207,0,0,203,2
1426,207,0,1,203,2
1427,207,0,2,203,2
1428,1,0,0,204,2
1429,1,0,1,204,2
1430,1,0,2,204,2
1431,2,0,0,204,2
1432,2,0,1,204,2
1433,2,0,2,204,2
1434,3,0,0,204,2
1435,3,0,1,204,2
1436,3,0,2,204,2
1437,4,0,0,204,2
1438,4,0,1,204,2
1439,4,0,2,204,2
1440,5,0,0,204,2
1441,5,0,1,204,2
1442,5,0,2,204,2
1443,6,0,0,204,2
1444,6,0,1,204,2
1445,6,0,2,204,2
1446,7,0,0,204,2
1447,7,0,1,204,2
1448,7,0,2,204,2
1449,201,0,0,204,2
1450,201,0,1,204,2
1451,201,0,2,204,2
1452,202,0,0,204,2
1453,202,0,1,204,2
1454,202,0,2,204,2
1455,203,0,0,204,2
1456,203,0,1,204,2
1457,203,0,2,204,2
1458,204,0,0,204,2
1459,204,0,1,204,2
1460,204,0,2,204,2
1461,205,0,0,204,2
1462,205,0,1,204,2
1463,205,0,2,204,2
1464,206,0,0,204,2
1465,206,0,1,204,2
1466,206,0,2,204,2
1467,207,0,0,204,2
1468,207,0,1,204,2
1469,207,0,2,204,2
1470,1,0,0,205,2
1471,1,0,1,205,2
1472,1,0,2,205,2
1473,2,0,0,205,2
1474,2,0,1,205,2
1475,2,0,2,205,2
1476,3,0,0,205,2
1477,3,0,1,205,2
1478,3,0,2,205,2
1479,4,0,0,205,2
1480,4,0,1,205,2
1481,4,0,2,205,2
1482,5,0,0,205,2
1483,5,0,1,205,2
1484,5,0,2,205,2
1485,6,0,0,205,2
1486,6,0,1,205,2
1487,6,0,2,205,2
1488,7,0,0,205,2
1489,7,0,1,205,2
1490,7,0,2,205,2
1491,201,0,0,205,2
1492,201,0,1,205,2
1493,201,0,2,205,2
1494,202,0,0,205,2
1495,202,0,1,205,2
1496,202,0,2,205,2
1497,203,0,0,205,2
1498,203,0,1,205,2
1499,203,0,2,205,2
1500,204,0,0,205,2
1501,204,0,1,205,2
1502,204,0,2,205,2
1503,205,0,0,205,2
1504,205,0,1,205,2
1505,205,0,2,205,2
1506,206,0,0,205,2
1507,206,0,1,205,2
1508,206,0,2,205,2
1509,207,0,0,205,2
1510,207,0,1,205,2
1511,207,0,2,205,2
1512,1,0,0,206,2
1513,1,0,1,206,2
1514,1,0,2,206,2
1515,2,0,0,206,2
1516,2,0,1,206,2
1517,2,0,2,206,2
1518,3,0,0,206,2
1519,3,0,1,206,2
1520,3,0,2,206,2
1521,4,0,0,206,2
1522,4,0,1,206,2
1523,4,0,2,206,2
1524,5,0,0,206,2
1525,5,0,1,206,2
1526,5,0,2,206,2
1527,6,0,0,206,2
1528,6,0,1,206,2
1529,6,0,2,206,2
1530,7,0,0,206,2
1531,7,0,1,206,2
1532,7,0,2,206,2
1533,201,0,0,206,2
1534,201,0,1,206,2
1535,201,0,2,206,2
1536,202,0,0,206,2
1537,202,0,1,206,2
1538,202,0,2,206,2
1539,203,0,0,206,2
1540,203,0,1,206,2
1541,203,0,2,206,2
1542,204,0,0,206,2
1543,204,0,1,206,2
1544,204,0,2,206,2
1545,205,0,0,206,2
1546,205,0,1,206,2
1547,205,0,2,206,2
1548,206,0,0,206,2
1549,206,0,1,206,2
1550,206,0,2,206,2
1551,207,0,0,206,2
1552,207,0,1,206,2
1553,207,0,2,206,2
1554,1,0,0,207,2
1555,1,0,1,207,2
1556,1,0,2,207,2
1557,2,0,0,207,2
1558,2,0,1,207,2
1559,2,0,2,207,2
1560,3,0,0,207,2
1561,3,0,1,207,2
1562,3,0,2,207,2
1563,4,0,0,207,2
1564,4,0,1,207,2
1565,4,0,2,207,2
1566,5,0,0,207,2
1567,5,0,1,207,2
1568,5,0,2,207,2
1569,6,0,0,207,2
1570,6,0,1,207,2
1571,6,0,2,207,2
1572,7,0,0,207,2
1573,7,0,1,207,2
1574,7,0,2,207,2
1575,201,0,0,207,2
1576,201,0,1,207,2
1577,201,0,2,207,2
1578,202,0,0,207,2
1579,202,0,1,207,2
1580,202,0,2,207,2
1581,203,0,0,207,2
1582,203,0,1,207,2
1583,203,0,2,207,2
1584,204,0,0,207,2
1585,204,0,1,207,2
1586,204,0,2,207,2
1587,205,0,0,207,2
1588,205,0,1,207,2
1589,205,0,2,207,2
1590,206,0,0,207,2
1591,206,0,1,207,2
1592,206,0,2,207,2
1593,207,0,0,207,2
1594,207,0,1,207,2
1595,207,0,2,207,2
1596,1,0,0,101,2
1597,1,0,1,101,2
1598,1,0,2,101,2
1599,2,0,0,101,2
1600,2,0,1,101,2
1601,2,0,2,101,2
1602,3,0,0,101,2
1603,3,0,1,101,2
1604,3,0,2,101,2
1605,4,0,0,101,2
1606,4,0,1,101,2
1607,4,0,2,101,2
1608,5,0,0,101,2
1609,5,0,1,101,2
1610,5,0,2,101,2
1611,6,0,0,101,2
1612,6,0,1,101,2
1613,6,0,2,101,2
1614,7,0,0,101,2
1615,7,0,1,101,2
1616,7,0,2,101,2
1617,201,0,0,101,2
1618,201,0,1,101,2
1619,201,0,2,101,2
1620,202,0,0,101,2
1621,202,0,1,101,2
1622,202,527,2,101,2
1623,203,0,0,101,2
1624,203,0,1,101,2
1625,203,0,2,101,2
1626,204,0,0,101,2
1627,204,0,1,101,2
1628,204,0,2,101,2
1629,205,0,0,101,2
1630,205,0,1,101,2
1631,205,0,2,101,2
1632,206,0,0,101,2
1633,206,0,1,101,2
1634,206,0,2,101,2
1635,207,0,0,101,2
1636,207,0,1,101,2
1637,207,0,2,101,2
1638,1,0,0,102,2
1639,1,0,1,102,2
1640,1,0,2,102,2
1641,2,0,0,102,2
1642,2,0,1,102,2
1643,2,0,2,102,2
1644,3,0,0,102,2
1645,3,0,1,102,2
1646,3,0,2,102,2
1647,4,0,0,102,2
1648,4,0,1,102,2
1649,4,0,2,102,2
1650,5,0,0,102,2
1651,5,0,1,102,2
1652,5,0,2,102,2
1653,6,0,0,102,2
1654,6,0,1,102,2
1655,6,0,2,102,2
1656,7,0,0,102,2
1657,7,0,1,102,2
1658,7,0,2,102,2
1659,201,0,0,102,2
1660,201,0,1,102,2
1661,201,0,2,102,2
1662,202,0,0,102,2
1663,202,0,1,102,2
1664,202,0,2,102,2
1665,203,0,0,102,2
1666,203,0,1,102,2
1667,203,0,2,102,2
1668,204,0,0,102,2
1669,204,0,1,102,2
1670,204,0,2,102,2
1671,205,0,0,102,2
1672,205,0,1,102,2
1673,205,0,2,102,2
1674,206,0,0,102,2
1675,206,0,1,102,2
1676,206,0,2,102,2
1677,207,0,0,102,2
1678,207,0,1,102,2
1679,207,0,2,102,2
1680,1,0,0,103,2
1681,1,0,1,103,2
1682,1,0,2,103,2
1683,2,0,0,103,2
1684,2,0,1,103,2
1685,2,0,2,103,2
1686,3,0,0,103,2
1687,3,0,1,103,2
1688,3,0,2,103,2
1689,4,0,0,103,2
1690,4,0,1,103,2
1691,4,0,2,103,2
1692,5,0,0,103,2
1693,5,0,1,103,2
1694,5,0,2,103,2
1695,6,0,0,103,2
1696,6,0,1,103,2
1697,6,0,2,103,2
1698,7,0,0,103,2
1699,7,0,1,103,2
1700,7,0,2,103,2
1701,201,0,0,103,2
1702,201,0,1,103,2
1703,201,0,2,103,2
1704,202,0,0,103,2
1705,202,0,1,103,2
1706,202,0,2,103,2
1707,203,0,0,103,2
1708,203,0,1,103,2
1709,203,0,2,103,2
1710,204,0,0,103,2
1711,204,0,1,103,2
1712,204,0,2,103,2
1713,205,0,0,103,2
1714,205,0,1,103,2
1715,205,0,2,103,2
1716,206,0,0,103,2
1717,206,0,1,103,2
1718,206,0,2,103,2
1719,207,0,0,103,2
1720,207,0,1,103,2
1721,207,0,2,103,2
1722,1,0,0,104,2
1723,1,0,1,104,2
1724,1,0,2,104,2
1725,2,0,0,104,2
1726,2,0,1,104,2
1727,2,0,2,104,2
1728,3,0,0,104,2
1729,3,0,1,104,2
1730,3,0,2,104,2
1731,4,0,0,104,2
1732,4,0,1,104,2
1733,4,0,2,104,2
1734,5,0,0,104,2
1735,5,0,1,104,2
1736,5,0,2,104,2
1737,6,0,0,104,2
1738,6,0,1,104,2
1739,6,0,2,104,2
1740,7,0,0,104,2
1741,7,0,1,104,2
1742,7,0,2,104,2
1743,201,0,0,104,2
1744,201,0,1,104,2
1745,201,0,2,104,2
1746,202,0,0,104,2
1747,202,0,1,104,2
1748,202,0,2,104,2
1749,203,0,0,104,2
1750,203,0,1,104,2
1751,203,0,2,104,2
1752,204,0,0,104,2
1753,204,0,1,104,2
1754,204,0,2,104,2
1755,205,0,0,104,2
1756,205,0,1,104,2
1757,205,0,2,104,2
1758,206,0,0,104,2
1759,206,0,1,104,2
1760,206,0,2,104,2
1761,207,0,0,104,2
1762,207,0,1,104,2
1763,207,0,2,104,2
1764,1,0,0,105,2
1765,1,0,1,105,2
1766,1,0,2,105,2
1767,2,0,0,105,2
1768,2,0,1,105,2
1769,2,0,2,105,2
1770,3,0,0,105,2
1771,3,0,1,105,2
1772,3,0,2,105,2
1773,4,0,0,105,2
1774,4,0,1,105,2
1775,4,0,2,105,2
1776,5,0,0,105,2
1777,5,0,1,105,2
1778,5,0,2,105,2
1779,6,0,0,105,2
1780,6,0,1,105,2
1781,6,0,2,105,2
1782,7,0,0,105,2
1783,7,0,1,105,2
1784,7,0,2,105,2
1785,201,0,0,105,2
1786,201,0,1,105,2
1787,201,0,2,105,2
1788,202,0,0,105,2
1789,202,0,1,105,2
1790,202,0,2,105,2
1791,203,0,0,105,2
1792,203,0,1,105,2
1793,203,0,2,105,2
1794,204,0,0,105,2
1795,204,0,1,105,2
1796,204,0,2,105,2
1797,205,0,0,105,2
1798,205,0,1,105,2
1799,205,0,2,105,2
1800,206,0,0,105,2
1801,206,0,1,105,2
1802,206,0,2,105,2
1803,207,0,0,105,2
1804,207,0,1,105,2
1805,207,0,2,105,2
1806,1,0,0,106,2
1807,1,0,1,106,2
1808,1,0,2,106,2
1809,2,0,0,106,2
1810,2,0,1,106,2
1811,2,0,2,106,2
1812,3,0,0,106,2
1813,3,0,1,106,2
1814,3,0,2,106,2
1815,4,0,0,106,2
1816,4,0,1,106,2
1817,4,0,2,106,2
1818,5,0,0,106,2
1819,5,0,1,106,2
1820,5,0,2,106,2
1821,6,0,0,106,2
1822,6,0,1,106,2
1823,6,0,2,106,2
1824,7,0,0,106,2
1825,7,0,1,106,2
1826,7,0,2,106,2
1827,201,0,0,106,2
1828,201,0,1,106,2
1829,201,0,2,106,2
1830,202,0,0,106,2
1831,202,0,1,106,2
1832,202,0,2,106,2
1833,203,0,0,106,2
1834,203,0,1,106,2
1835,203,0,2,106,2
1836,204,0,0,106,2
1837,204,0,1,106,2
1838,204,0,2,106,2
1839,205,0,0,106,2
1840,205,0,1,106,2
1841,205,0,2,106,2
1842,206,0,0,106,2
1843,206,0,1,106,2
1844,206,0,2,106,2
1845,207,0,0,106,2
1846,207,0,1,106,2
1847,207,0,2,106,2
1848,1,0,0,107,2
1849,1,0,1,107,2
1850,1,0,2,107,2
1851,2,0,0,107,2
1852,2,0,1,107,2
1853,2,0,2,107,2
1854,3,0,0,107,2
1855,3,0,1,107,2
1856,3,0,2,107,2
1857,4,0,0,107,2
1858,4,0,1,107,2
1859,4,0,2,107,2
1860,5,0,0,107,2
1861,5,0,1,107,2
1862,5,0,2,107,2
1863,6,0,0,107,2
1864,6,0,1,107,2
1865,6,0,2,107,2
1866,7,0,0,107,2
1867,7,0,1,107,2
1868,7,0,2,107,2
1869,201,0,0,107,2
1870,201,0,1,107,2
1871,201,0,2,107,2
1872,202,0,0,107,2
1873,202,0,1,107,2
1874,202,0,2,107,2
1875,203,0,0,107,2
1876,203,0,1,107,2
1877,203,0,2,107,2
1878,204,0,0,107,2
1879,204,0,1,107,2
1880,204,0,2,107,2
1881,205,0,0,107,2
1882,205,0,1,107,2
1883,205,0,2,107,2
1884,206,0,0,107,2
1885,206,0,1,107,2
1886,206,0,2,107,2
1887,207,0,0,107,2
1888,207,0,1,107,2
1889,207,0,2,107,2
1890,1,0,0,108,2
1891,1,0,1,108,2
1892,1,0,2,108,2
1893,2,0,0,108,2
1894,2,0,1,108,2
1895,2,0,2,108,2
1896,3,0,0,108,2
1897,3,0,1,108,2
1898,3,0,2,108,2
1899,4,0,0,108,2
1900,4,0,1,108,2
1901,4,0,2,108,2
1902,5,0,0,108,2
1903,5,0,1,108,2
1904,5,0,2,108,2
1905,6,0,0,108,2
1906,6,0,1,108,2
1907,6,0,2,108,2
1908,7,0,0,108,2
1909,7,0,1,108,2
1910,7,0,2,108,2
1911,201,0,0,108,2
1912,201,0,1,108,2
1913,201,0,2,108,2
1914,202,0,0,108,2
1915,202,0,1,108,2
1916,202,0,2,108,2
1917,203,0,0,108,2
1918,203,0,1,108,2
1919,203,0,2,108,2
1920,204,0,0,108,2
1921,204,0,1,108,2
1922,204,0,2,108,2
1923,205,0,0,108,2
1924,205,0,1,108,2
1925,205,0,2,108,2
1926,206,0,0,108,2
1927,206,0,1,108,2
1928,206,0,2,108,2
1929,207,0,0,108,2
1930,207,0,1,108,2
1931,207,0,2,108,2
1932,1,0,0,109,2
1933,1,0,1,109,2
1934,1,0,2,109,2
1935,2,0,0,109,2
1936,2,0,1,109,2
1937,2,0,2,109,2
1938,3,0,0,109,2
1939,3,0,1,109,2
1940,3,0,2,109,2
1941,4,0,0,109,2
1942,4,0,1,109,2
1943,4,0,2,109,2
1944,5,0,0,109,2
1945,5,0,1,109,2
1946,5,0,2,109,2
1947,6,0,0,109,2
1948,6,0,1,109,2
1949,6,0,2,109,2
1950,7,0,0,109,2
1951,7,0,1,109,2
1952,7,0,2,109,2
1953,201,0,0,109,2
1954,201,0,1,109,2
1955,201,0,2,109,2
1956,202,0,0,109,2
1957,202,0,1,109,2
1958,202,0,2,109,2
1959,203,0,0,109,2
1960,203,0,1,109,2
1961,203,0,2,109,2
1962,204,0,0,109,2
1963,204,0,1,109,2
1964,204,0,2,109,2
1965,205,0,0,109,2
1966,205,0,1,109,2
1967,205,0,2,109,2
1968,206,0,0,109,2
1969,206,0,1,109,2
1970,206,0,2,109,2
1971,207,0,0,109,2
1972,207,0,1,109,2
1973,207,0,2,109,2
1974,1,0,0,110,2
1975,1,0,1,110,2
1976,1,0,2,110,2
1977,2,0,0,110,2
1978,2,0,1,110,2
1979,2,0,2,110,2
1980,3,0,0,110,2
1981,3,0,1,110,2
1982,3,0,2,110,2
1983,4,0,0,110,2
1984,4,0,1,110,2
1985,4,0,2,110,2
1986,5,0,0,110,2
1987,5,0,1,110,2
1988,5,0,2,110,2
1989,6,0,0,110,2
1990,6,0,1,110,2
1991,6,0,2,110,2
1992,7,0,0,110,2
1993,7,0,1,110,2
1994,7,0,2,110,2
1995,201,0,0,110,2
1996,201,0,1,110,2
1997,201,0,2,110,2
1998,202,0,0,110,2
1999,202,0,1,110,2
2000,202,0,2,110,2
2001,203,0,0,110,2
2002,203,0,1,110,2
2003,203,0,2,110,2
2004,204,0,0,110,2
2005,204,0,1,110,2
2006,204,0,2,110,2
2007,205,0,0,110,2
2008,205,0,1,110,2
2009,205,0,2,110,2
2010,206,0,0,110,2
2011,206,0,1,110,2
2012,206,0,2,110,2
2013,207,0,0,110,2
2014,207,0,1,110,2
2015,207,0,2,110,2
2016,1,0,0,1,3
2017,1,0,1,1,3
2018,1,0,2,1,3
2019,2,0,0,1,3
2020,2,0,1,1,3
2021,2,0,2,1,3
2022,3,0,0,1,3
2023,3,0,1,1,3
2024,3,0,2,1,3
2025,4,0,0,1,3
2026,4,0,1,1,3
2027,4,0,2,1,3
2028,5,0,0,1,3
2029,5,0,1,1,3
2030,5,0,2,1,3
2031,6,0,0,1,3
2032,6,0,1,1,3
2033,6,0,2,1,3
2034,7,0,0,1,3
2035,7,0,1,1,3
2036,7,0,2,1,3
2037,201,0,0,1,3
2038,201,0,1,1,3
2039,201,0,2,1,3
2040,202,0,0,1,3
2041,202,0,1,1,3
2042,202,0,2,1,3
2043,203,0,0,1,3
2044,203,0,1,1,3
2045,203,0,2,1,3
2046,204,0,0,1,3
2047,204,0,1,1,3
2048,204,0,2,1,3
2049,205,0,0,1,3
2050,205,0,1,1,3
2051,205,0,2,1,3
2052,206,0,0,1,3
2053,206,0,1,1,3
2054,206,0,2,1,3
2055,207,0,0,1,3
2056,207,0,1,1,3
2057,207,0,2,1,3
2058,1,0,0,2,3
2059,1,0,1,2,3
2060,1,0,2,2,3
2061,2,0,0,2,3
2062,2,0,1,2,3
2063,2,0,2,2,3
2064,3,0,0,2,3
2065,3,0,1,2,3
2066,3,0,2,2,3
2067,4,0,0,2,3
2068,4,0,1,2,3
2069,4,0,2,2,3
2070,5,0,0,2,3
2071,5,0,1,2,3
2072,5,0,2,2,3
2073,6,0,0,2,3
2074,6,0,1,2,3
2075,6,0,2,2,3
2076,7,0,0,2,3
2077,7,0,1,2,3
2078,7,0,2,2,3
2079,201,0,0,2,3
2080,201,0,1,2,3
2081,201,0,2,2,3
2082,202,0,0,2,3
2083,202,0,1,2,3
2084,202,0,2,2,3
2085,203,0,0,2,3
2086,203,0,1,2,3
2087,203,0,2,2,3
2088,204,0,0,2,3
2089,204,0,1,2,3
2090,204,0,2,2,3
2091,205,0,0,2,3
2092,205,0,1,2,3
2093,205,0,2,2,3
2094,206,0,0,2,3
2095,206,0,1,2,3
2096,206,0,2,2,3
2097,207,0,0,2,3
2098,207,0,1,2,3
2099,207,0,2,2,3
2100,1,0,0,3,3
2101,1,0,1,3,3
2102,1,0,2,3,3
2103,2,0,0,3,3
2104,2,0,1,3,3
2105,2,0,2,3,3
2106,3,0,0,3,3
2107,3,0,1,3,3
2108,3,0,2,3,3
2109,4,0,0,3,3
2110,4,0,1,3,3
2111,4,0,2,3,3
2112,5,0,0,3,3
2113,5,0,1,3,3
2114,5,0,2,3,3
2115,6,0,0,3,3
2116,6,0,1,3,3
2117,6,0,2,3,3
2118,7,0,0,3,3
2119,7,0,1,3,3
2120,7,0,2,3,3
2121,201,0,0,3,3
2122,201,0,1,3,3
2123,201,0,2,3,3
2124,202,0,0,3,3
2125,202,0,1,3,3
2126,202,0,2,3,3
2127,203,0,0,3,3
2128,203,0,1,3,3
2129,203,0,2,3,3
2130,204,0,0,3,3
2131,204,0,1,3,3
2132,204,0,2,3,3
2133,205,0,0,3,3
2134,205,0,1,3,3
2135,205,0,2,3,3
2136,206,0,0,3,3
2137,206,0,1,3,3
2138,206,0,2,3,3
2139,207,0,0,3,3
2140,207,0,1,3,3
2141,207,0,2,3,3
2142,1,0,0,4,3
2143,1,0,1,4,3
2144,1,0,2,4,3
2145,2,0,0,4,3
2146,2,0,1,4,3
2147,2,0,2,4,3
2148,3,0,0,4,3
2149,3,0,1,4,3
2150,3,0,2,4,3
2151,4,0,0,4,3
2152,4,0,1,4,3
2153,4,0,2,4,3
2154,5,0,0,4,3
2155,5,0,1,4,3
2156,5,0,2,4,3
2157,6,0,0,4,3
2158,6,0,1,4,3
2159,6,0,2,4,3
2160,7,0,0,4,3
2161,7,0,1,4,3
2162,7,0,2,4,3
2163,201,0,0,4,3
2164,201,0,1,4,3
2165,201,0,2,4,3
2166,202,0,0,4,3
2167,202,0,1,4,3
2168,202,0,2,4,3
2169,203,0,0,4,3
2170,203,0,1,4,3
2171,203,0,2,4,3
2172,204,0,0,4,3
2173,204,0,1,4,3
2174,204,0,2,4,3
2175,205,0,0,4,3
2176,205,0,1,4,3
2177,205,0,2,4,3
2178,206,0,0,4,3
2179,206,0,1,4,3
2180,206,0,2,4,3
2181,207,0,0,4,3
2182,207,0,1,4,3
2183,207,0,2,4,3
2184,1,0,0,5,3
2185,1,0,1,5,3
2186,1,0,2,5,3
2187,2,0,0,5,3
2188,2,0,1,5,3
2189,2,0,2,5,3
2190,3,0,0,5,3
2191,3,0,1,5,3
2192,3,0,2,5,3
2193,4,0,0,5,3
2194,4,0,1,5,3
2195,4,0,2,5,3
2196,5,0,0,5,3
2197,5,0,1,5,3
2198,5,0,2,5,3
2199,6,0,0,5,3
2200,6,0,1,5,3
2201,6,0,2,5,3
2202,7,0,0,5,3
2203,7,0,1,5,3
2204,7,0,2,5,3
2205,201,0,0,5,3
2206,201,0,1,5,3
2207,201,0,2,5,3
2208,202,0,0,5,3
2209,202,0,1,5,3
2210,202,0,2,5,3
2211,203,0,0,5,3
2212,203,0,1,5,3
2213,203,0,2,5,3
2214,204,0,0,5,3
2215,204,0,1,5,3
2216,204,0,2,5,3
2217,205,0,0,5,3
2218,205,0,1,5,3
2219,205,0,2,5,3
2220,206,0,0,5,3
2221,206,0,1,5,3
2222,206,0,2,5,3
2223,207,0,0,5,3
2224,207,0,1,5,3
2225,207,0,2,5,3
